Density_composition_average,IsBoron_composition_average,IsTransitionMetal_composition_average,NdValence_composition_average,NValance_composition_average,HeatVaporization_max_value,BoilingT_difference,HeatVaporization_difference,MeltingT_difference,NdValence_difference,NsUnfilled_difference,valence_difference,Site1_Density,Site1_HeatCapacityMass,Site1_HeatFusion,Site1_IsTransitionMetal,Site1_NdValence
0.206114034,-0.585599963,0.948456921,0.785107288,0.476879881,-0.529566315,-1.360392282,-0.952080101,0.602950762,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.673908779,-0.585599963,0.468048548,-0.75990703,-0.779909863,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.220781902,0.006409091,0.702145848,-0.143857017,-0.050501983,1.030744892,0.345737117,0.721890809,0.81397482,1.005911258,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.36593377,0.006409091,0.702145848,-0.158524874,-0.237529645,0.016843596,-0.38964246,-0.367854015,0.569909223,1.005911258,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.720863475,-0.585599963,0.468048548,-0.75990703,-0.779909863,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.767818171,-0.585599963,0.468048548,-0.75990703,-0.779909863,0.56391502,0.168904549,0.176058551,-0.425353208,-1.122327751,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-1.402625045,-0.585599963,-0.124997946,-1.532414189,-1.399179231,-0.529566315,-1.199413669,-0.99921919,-1.026604172,-1.122327751,-1.16570621,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.814772867,-0.585599963,0.468048548,-0.75990703,-0.779909863,-0.529566315,-1.199413669,-0.99921919,-0.714215655,-1.122327751,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.881273276,1.308829009,0.280770708,-1.141271324,-0.966937525,-0.740589028,-1.188437854,-1.181945372,-0.254970706,-1.388357627,-1.16570621,-1.745034863,-0.631827785,-0.65398016,-0.434647371,0.718013956,-0.863950853
-0.881648164,1.308829009,0.280770708,-1.190164182,-1.008499227,-0.740589028,-1.188437854,-1.181945372,-0.254970706,-1.654387503,-1.16570621,-1.745034863,-0.631827785,-0.65398016,-0.434647371,0.718013956,-0.863950853
-0.742283626,1.308829009,0.280770708,-1.190164182,-1.008499227,-0.740589028,-1.188437854,-1.181945372,-0.27814149,-1.654387503,-1.16570621,-1.745034863,-0.631827785,-0.65398016,-0.434647371,0.718013956,-0.863950853
-0.562768606,0.203745442,0.717752335,-0.975035606,-0.883814119,-0.740589028,-1.188437854,-1.181945372,-0.259604862,-0.058208246,-1.16570621,1.269272405,-0.631827785,-0.65398016,-0.434647371,0.718013956,-0.863950853
-0.928284205,-0.585599963,-0.343488759,-1.072821322,-1.041748589,0.56391502,1.851862784,1.380487162,0.246244258,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.418193129,-0.585599963,0.031066921,-0.769685602,-0.842252417,1.222782177,2.260406993,2.088639994,1.207059456,1.005911258,0.85784908,2.274041495,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.408502279,-0.585599963,0.031066921,-0.750128458,-0.825627736,1.222782177,2.260406993,2.088639994,1.207059456,1.005911258,0.85784908,1.269272405,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.312802797,-0.585599963,0.405622601,-0.483662381,-0.571062308,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.341281336,-0.585599963,0.366606385,-0.547027526,-0.618775142,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.386168339,-0.585599963,0.343196655,-0.637674885,-0.684317947,0.56391502,1.851862784,1.380487162,0.246244258,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.370311522,-0.585599963,0.327590168,-0.60833917,-0.665615181,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.621415115,-0.585599963,0.077886381,-0.921253462,-0.865111353,1.387498966,0.168904549,1.061249591,2.192945443,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.434496061,-0.585599963,0.265164221,-0.686567743,-0.715489224,1.387498966,0.168904549,1.061249591,2.192945443,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.39830758,-0.585599963,0.288573951,-0.669455242,-0.712372096,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.483936859,-0.19092726,0.873817202,0.775328717,0.371349298,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.426867095,-0.585599963,0.249557735,-0.730571315,-0.759129012,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.4553327,-0.585599963,0.210541518,-0.791687388,-0.805885927,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.385205472,0.045876361,0.780178282,0.589535856,0.24250802,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.414352998,-0.033058179,0.811391255,0.638428714,0.275757382,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.443500524,-0.11199272,0.842604228,0.687321572,0.309006744,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.486311277,-0.585599963,0.167211951,-0.851206458,-0.851441939,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.483892214,-0.585599963,0.171525301,-0.852803461,-0.852642843,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.471905061,-0.585599963,0.177915054,-0.826051909,-0.832764386,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.315621611,0.203745442,0.717752335,0.452635853,0.146916104,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.461359241,-0.19092726,0.873817202,0.697100144,0.313162914,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.362627855,0.045876361,0.780178282,0.511307282,0.184321636,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.479217959,-0.269861801,0.905030175,0.706878715,0.317319084,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.43927835,0.045876361,0.780178282,0.472192996,0.146916104,0.56391502,0.544521314,0.505747776,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.41019643,0.045876361,0.780178282,0.472192996,0.155228444,0.56391502,0.544521314,0.505747776,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.439343956,-0.033058179,0.811391255,0.521085854,0.188477806,0.56391502,0.544521314,0.505747776,0.23007105,-1.654387503,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.417272437,-0.033058179,0.811391255,0.521085854,0.188477806,0.56391502,0.544521314,0.505747776,0.23007105,-1.654387503,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.402558091,-0.033058179,0.811391255,0.521085854,0.188477806,0.56391502,0.544521314,0.505747776,0.23007105,-1.654387503,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.395200918,-0.033058179,0.811391255,0.521085854,0.188477806,0.56391502,0.544521314,0.505747776,0.23007105,-1.654387503,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.409634098,-0.11199272,0.842604228,0.569978712,0.221727168,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.263177026,-0.585599963,0.280770708,-0.7012356,-0.775753693,1.222782177,0.577448758,0.884211383,0.53546199,1.005911258,0.85784908,2.274041495,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.025798075,-0.585599963,0.468048548,-0.368764165,-0.501446456,1.222782177,0.577448758,0.884211383,0.53546199,1.005911258,0.85784908,1.269272405,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.369197763,-0.033058179,0.811391255,0.481971568,0.159384615,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.398345289,-0.11199272,0.842604228,0.530864426,0.192633977,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.427492815,-0.19092726,0.873817202,0.579757284,0.225883339,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.456640341,-0.269861801,0.905030175,0.628650142,0.259132701,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.153876273,0.519483604,0.592900442,0.100607274,-0.102454112,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.650227712,-0.585599963,1.029882069,0.785107288,0.363036957,0.56391502,0.544521314,0.505747776,-0.23559993,0.473851506,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.212171325,0.361614523,0.655326388,0.19839299,-0.035955387,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.635513366,-0.585599963,1.029882069,0.785107288,0.363036957,0.56391502,0.544521314,0.505747776,-0.23559993,0.473851506,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.270466377,0.203745442,0.717752335,0.296178707,0.030543337,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.613441847,-0.585599963,1.029882069,0.785107288,0.363036957,0.56391502,0.544521314,0.505747776,-0.23559993,0.473851506,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.357908955,-0.033058179,0.811391255,0.442857281,0.130291423,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.598727501,-0.585599963,1.029882069,0.785107288,0.363036957,0.56391502,0.544521314,0.505747776,-0.23559993,0.473851506,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.576655982,-0.585599963,1.029882069,0.785107288,0.363036957,0.56391502,0.544521314,0.505747776,-0.23559993,0.473851506,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.074873356,0.701033047,0.521110603,-0.168303446,-0.257894879,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.137040893,0.204535578,0.717439893,-0.141850403,-0.249987755,0.56391502,0.109147336,0.220140354,0.23007105,0.473851506,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.247888759,0.203745442,0.717752335,0.217950133,-0.027643047,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.03607247,0.519483604,0.592900442,-0.290535592,-0.364292838,0.56391502,0.109147336,0.220140354,0.23007105,0.739881382,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.037323658,0.598418145,0.561687468,-0.290535592,-0.360136667,0.56391502,0.109147336,0.220140354,0.23007105,0.739881382,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.225311142,0.203745442,0.717752335,0.13972156,-0.085829431,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.283606194,0.045876361,0.780178282,0.237507277,-0.019330706,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.341901246,-0.11199272,0.842604228,0.335292993,0.047168018,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.079795975,0.993090847,0.405622601,-0.755017744,-0.655224755,0.56391502,0.109147336,0.220140354,0.23007105,-1.654387503,-1.16570621,-0.740265774,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.214022333,0.203745442,0.717752335,0.100607274,-0.114922622,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.261028576,0.045876361,0.780178282,0.159278704,-0.07751709,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.182535507,0.203745442,0.717752335,-0.247509876,-0.350161859,1.222782177,0.517691545,0.928293186,1.190886249,1.005911258,0.85784908,1.269272405,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.087596111,0.203745442,0.717752335,-0.251421305,-0.351824327,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.160455085,0.227425804,0.708388443,-0.258266305,-0.349746242,1.222782177,0.517691545,0.928293186,1.190886249,1.005911258,0.85784908,1.269272405,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.296746011,-0.11199272,0.842604228,0.178835847,-0.069204749,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.15757829,0.203745442,0.717752335,-0.094964159,-0.260388581,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.245651361,0.131986769,0.746127765,0.162834548,-0.071471751,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.07290707,0.314253799,0.674054172,-0.480239881,-0.488977945,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.129354394,0.14059781,0.742722714,-0.360941307,-0.419569902,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.152301744,0.069556723,0.77081439,-0.311070592,-0.390892327,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.199302833,-0.07252545,0.826997742,-0.211329161,-0.332290327,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.223373441,-0.143566536,0.855089418,-0.158524874,-0.30111905,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.17344073,0.006409091,0.795784768,-0.266089162,-0.364292838,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
-0.767293328,-0.585599963,-0.062571999,-1.512857046,-1.38255455,0.56391502,0.168904549,0.176058551,-0.737741725,-1.122327751,-1.16570621,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.147353225,0.045876361,0.780178282,-0.368764165,-0.426635391,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.147072059,0.045876361,0.780178282,-0.417657023,-0.447416243,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.146678427,0.045876361,0.780178282,-0.486107024,-0.476509434,0.56391502,0.109147336,0.220140354,0.23007105,-1.654387503,-1.16570621,-0.740265774,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
0.118486865,0.124810902,0.748965308,-0.368764165,-0.439103902,0.56391502,0.109147336,0.220140354,0.23007105,-1.122327751,0.85784908,0.264503316,-0.047883966,-0.727979133,1.682120134,0.718013956,-0.621547376
